Date,Open,High,Low,Close,Volume
2022-12-27,39.4981,39.9137,39.3536,39.7466,36249792
2022-12-28,39.6923,39.6923,38.7348,38.8567,35241052
2022-12-29,38.6941,39.4394,38.676,39.2632,29792799
2022-12-30,39.0555,39.5885,39.0509,39.5117,25084112
2023-01-03,39.2632,39.462,37.6505,38.125,58756765
2023-01-04,37.5603,38.3417,37.4157,38.1204,50590495
2023-01-05,38.0572,39.0284,37.9487,38.816,42862814
2023-01-06,39.3174,40.0355,39.2181,39.5522,49170610
2023-01-09,40.1486,40.2118,39.2835,39.4123,50920425
2023-01-10,39.6698,39.7737,39.0689,39.6923,34976565
2023-01-11,40.0403,40.1395,39.383,39.8144,36419927
2023-01-12,40.0537,40.8352,39.9769,40.5731,40640588
2023-01-13,40.5416,40.7292,40.1124,40.632,35208254
2023-01-17,40.7268,41.1425,40.5507,40.7177,37560259
2023-01-18,40.9075,41.3637,39.9318,39.9723,42145095
2023-01-19,39.742,40.632,39.6562,40.4694,37959321
2023-01-20,40.5551,41.0114,40.1442,40.8714,31612796
2023-01-23,41.1694,41.3727,40.7945,40.9255,32437458
2023-01-24,40.79,40.8623,39.9589,40.7674,32955261
2023-01-25,40.5688,40.7719,39.9227,40.7719,29732385
2023-01-26,41.4314,42.0775,40.9255,42.0594,40581856
2023-01-27,41.8336,42.0413,41.1425,41.2101,38565185
2023-01-30,40.9119,40.9707,40.2095,40.266,30466998
2023-01-31,40.1305,40.6838,39.7195,40.6229,30824928
2023-02-01,40.4331,40.6048,39.2994,39.8233,51987435
2023-02-02,39.6698,39.7466,38.4863,38.9155,55126371
2023-02-03,39.0781,39.7104,38.789,38.8296,50313406
2023-02-06,38.8657,39.1593,38.1768,38.6535,35104231
2023-02-07,38.8974,39.9679,38.6941,39.9092,45397952
2023-02-08,39.8777,40.0808,39.3242,39.5522,29849633
2023-02-09,39.5568,39.6833,39.1842,39.2135,35586804
2023-02-10,39.864,40.8307,39.8279,40.7494,44279133
2023-02-13,40.5416,40.8014,40.1216,40.6455,27389831
2023-02-14,40.3248,40.9549,40.2118,40.659,29911010
2023-02-15,40.2029,40.2886,39.4574,39.9679,35358712
2023-02-16,39.7511,40.0922,39.5343,39.5749,28019962
2023-02-17,38.9606,38.9876,37.9985,38.1656,49456287
2023-02-21,37.9985,38.414,37.9036,37.9759,37216415
2023-02-22,37.8719,38.2287,37.3976,37.7228,44574863
2023-02-23,38.2922,38.5133,37.8064,38.2922,38766934
2023-02-24,37.7274,38.2965,37.5104,38.2423,41504742
2023-02-27,38.3191,38.521,38.039,38.3553,33955328
2023-02-28,38.7437,38.7573,37.7725,37.8041,42070211
2023-03-01,37.8358,38.7437,37.6958,38.5495,41058843
2023-03-02,38.4818,39.0329,38.3598,38.8883,36311441
2023-03-03,38.423,39.611,38.396,39.4168,56091781
2023-03-06,39.1999,39.4981,39.0396,39.4348,37521647
2023-03-07,39.1999,39.2998,38.6466,38.7483,40955263
2023-03-08,38.5766,39.0689,37.9817,38.3509,43610329
2023-03-09,38.5722,39.1143,37.7973,37.8087,41937907
2023-03-10,37.8087,38.3417,37.1086,37.3254,62677264
2023-03-13,36.3723,37.2193,35.7353,36.5665,92233572
2023-03-14,36.5619,37.75,36.2751,36.928,67593661
2023-03-15,35.5727,35.8437,34.4366,34.9447,127676266
2023-03-16,34.1768,35.4145,34.039,35.3243,98295729
2023-03-17,35.121,35.4123,34.484,34.7687,74550657
2023-03-20,34.7347,35.6929,34.7347,35.4649,57279714
2023-03-21,36.195,36.8044,36.0856,36.6926,65412053
2023-03-22,36.7154,36.8844,35.8848,35.9122,53906462
2023-03-23,36.1084,36.4211,35.0724,35.4146,54209716
2023-03-24,34.7117,35.6907,34.6,35.5516,45241256
2023-03-27,35.9258,36.5146,35.6383,36.3093,44063246
2023-03-28,36.1039,37.0303,36.0901,36.8707,35708086
2023-03-29,37.2359,37.4207,36.9939,37.3819,39660297
2023-03-30,37.6922,37.747,37.3271,37.5461,30081952
2023-03-31,37.642,37.868,37.503,37.8063,35377201
2023-04-03,39.3993,39.7735,39.1938,39.5179,68413358
2023-04-04,39.6367,39.6869,38.4546,38.8014,54074703
2023-04-05,38.8973,39.3855,38.5731,39.3855,44423009
2023-04-06,39.3264,39.3664,38.7078,38.7877,36564544
2023-04-10,38.9337,39.5454,38.9337,39.0981,29552295
2023-04-11,39.3172,39.7143,39.0933,39.4677,28016326
2023-04-12,39.7416,39.8237,39.3765,39.4952,36516143
2023-04-13,39.4358,39.842,39.3399,39.7416,34380198
2023-04-14,39.7964,40.0469,39.5819,39.8148,25808991
2023-04-17,39.6824,39.8466,39.2076,39.3445,26030083
2023-04-18,39.2533,39.6001,39.057,39.4997,26831441
2023-04-19,39.1437,39.3948,38.9291,39.3628,37514957
2023-04-20,38.8151,39.0251,38.5412,39.0159,33297582
2023-04-21,39.1574,39.1757,38.6142,38.7877,36979746
2023-04-24,38.6645,39.5636,38.6508,39.3811,27662138
2023-04-25,38.9977,39.0662,38.4134,38.6416,33592227
2023-04-26,38.3677,38.7237,37.8932,38.1259,43894733
2023-04-27,38.103,38.3586,37.7425,38.2628,37370956
2023-04-28,38.1259,39.0662,37.9935,38.8562,41877480
2023-05-01,38.3677,38.8334,38.2146,38.418,30476941
2023-05-02,37.957,38.0163,36.3959,36.7475,74105017
2023-05-03,36.2773,36.7018,36.04,36.0536,65034219
2023-05-04,36.0672,36.4324,35.5432,35.6521,57906575
2023-05-05,36.638,36.9073,36.4188,36.6197,42802877
2023-05-08,37.1537,37.3134,36.6151,36.6197,35834271
2023-05-09,36.3321,36.9802,36.2522,36.6333,45374928
2023-05-10,36.816,36.8889,35.9441,36.2179,39493188
2023-05-11,35.7068,35.9715,35.5105,35.7843,41811462
2023-05-12,35.9623,36.2042,35.579,35.8391,41532117
2023-05-15,35.9715,36.2272,35.6886,36.0217,35650956
2023-05-16,35.8529,36.008,35.0837,35.1362,48771346
2023-05-17,35.4967,36.0035,35.2366,35.8117,50610551
2023-05-18,35.5972,36.1153,35.3735,36.0719,36318848
2023-05-19,36.4052,36.6333,36.1449,36.3502,39570075
2023-05-22,36.2133,36.5685,36.1449,36.1996,29515310
2023-05-23,36.5466,37.003,36.4484,36.5877,46889390
2023-05-24,36.8752,37.0303,36.437,36.7475,36669434
2023-05-25,36.2179,36.2956,35.757,36.0947,41901979
2023-05-26,36.3138,36.4142,35.7661,35.9533,31533365
2023-05-30,35.328,35.6246,35.191,35.5835,44181290
2023-05-31,35.0267,35.296,34.8396,34.9582,49073588
2023-06-01,35.0404,35.7889,34.8032,35.3918,56551195
2023-06-02,36.0536,36.6424,35.8072,36.4691,60555175
2023-06-05,37.0008,37.0008,36.1632,36.2272,41436728
2023-06-06,35.7478,36.5512,35.7112,36.5193,38067700
2023-06-07,36.6973,37.5326,36.6745,37.4868,66443766
2023-06-08,37.5371,37.6625,36.7063,37.3271,50568494
2023-06-09,37.3088,37.4914,37.0214,37.1217,42052294
2023-06-12,36.5648,37.1353,36.5146,36.7658,39865926
2023-06-13,37.1719,37.6625,36.9209,36.9391,43967473
2023-06-14,37.3042,37.4686,36.2864,36.5603,52149337
2023-06-15,36.6242,37.2404,36.6151,36.9619,51241982
2023-06-16,37.0988,37.2038,36.7999,36.9073,51992022
2023-06-20,36.6613,36.7003,35.8093,36.081,46223355
2023-06-21,35.9337,36.6727,35.8785,36.3666,37434631
2023-06-22,36.0351,36.0765,35.745,35.8785,36388945
2023-06-23,35.4916,35.7151,35.3264,35.6206,37903053
2023-06-26,35.6852,36.4634,35.6021,36.2607,35279000
2023-06-27,36.2238,36.5,36.012,36.3436,30826619
2023-06-28,36.3067,36.7579,35.9844,36.7118,35729265
2023-06-29,36.8501,37.1354,36.6519,37.1354,30878085
2023-06-30,37.3887,37.5638,37.1124,37.375,39060039
2023-07-03,37.467,37.7432,37.3242,37.4624,21218021
2023-07-05,37.6189,37.6258,37.0434,37.2552,35357266
2023-07-06,36.8501,37.1079,36.1386,36.4172,45572311
2023-07-07,36.2376,37.543,36.21,37.2,53117371
2023-07-10,37.1033,37.5638,37.0756,37.49,33581118
2023-07-11,37.6604,38.3741,37.5868,38.3142,43046834
2023-07-12,38.6274,38.8852,38.4294,38.6688,46777373
2023-07-13,38.6688,38.9059,38.1623,38.5215,57798006
2023-07-14,38.2728,38.3097,37.4117,37.5039,47766246
2023-07-17,37.3704,37.5913,37.26,37.4302,35252949
2023-07-18,37.3428,38.1969,37.2829,37.8077,46926210
2023-07-19,37.8077,38.2866,37.7248,38.0288,40743576
2023-07-20,38.3419,38.5536,38.1532,38.4754,38494532
2023-07-21,38.6182,38.8346,38.3695,38.8161,34236983
2023-07-24,39.0142,39.7278,39.0003,39.4424,48365038
2023-07-25,39.4239,39.8797,39.1846,39.6496,36492932
2023-07-26,39.3226,39.8199,39.2675,39.6635,35604117
2023-07-27,39.8797,40.0409,39.2996,39.41,38603987
2023-07-28,39.3825,39.5368,38.9542,39.5298,37611453
2023-07-31,39.8752,40.3955,39.7601,40.2804,39381345
2023-08-01,40.1192,40.2067,39.6606,40.0916,38884881
2023-08-02,39.8199,40.0225,39.2306,39.5667,49867286
2023-08-03,39.6726,40.3264,39.4561,39.9673,45209837
2023-08-04,40.2529,40.6302,39.9764,40.0225,46919386
2023-08-07,40.2483,40.3311,39.9508,40.0686,29125186
2023-08-08,39.4194,40.2827,39.1224,40.2665,40435349
2023-08-09,40.658,41.146,40.4047,40.773,56559155
2023-08-10,40.8329,41.2979,40.4922,40.7685,42595602
2023-08-11,40.75,41.4407,40.7409,41.3945,50699263
2023-08-14,41.2795,41.3901,40.9434,41.2196,32782388
2023-08-15,40.9343,40.9803,40.2896,40.3633,48845934
2023-08-16,40.4047,40.8421,39.9857,40.0133,41258824
2023-08-17,40.5751,41.0447,40.4323,40.4922,43939708
2023-08-18,40.2574,40.9434,40.1284,40.8927,38339780
2023-08-21,41.0586,41.2244,40.3533,40.6349,33107075
2023-08-22,40.6856,40.8283,40.2965,40.3219,27950192
2023-08-23,39.8844,40.2573,39.5391,40.2205,42130909
2023-08-24,39.8568,40.3679,39.8291,39.9443,36328422
2023-08-25,40.1837,40.5337,39.8338,40.3311,41303732
2023-08-28,40.4369,40.9065,40.3673,40.6027,27927086
2023-08-29,40.75,40.7547,40.308,40.7132,29339968
2023-08-30,40.8974,40.9895,40.7361,40.9159,30285560
2023-08-31,41.0677,41.1368,40.6487,40.9434,32161171
2023-09-01,41.3945,41.8252,41.3854,41.7814,38835883
2023-09-05,42.0162,42.4307,41.9748,42.0025,52923369
2023-09-06,41.9196,42.2466,41.7124,42.021,43787675
2023-09-07,42.1038,42.3178,41.9052,41.9793,33368418
2023-09-08,42.1775,42.6886,42.1544,42.3846,37736489
2023-09-11,42.6931,42.8221,41.6572,41.8276,47882241
2023-09-12,42.2787,42.8589,42.2005,42.8128,58202904
2023-09-13,42.8543,42.9417,42.2697,42.4906,39434438
2023-09-14,42.9326,43.1375,42.8035,42.9878,40286248
2023-09-15,42.5918,43.0109,42.3662,42.3662,53873897
2023-09-18,42.8039,42.9291,42.4111,42.725,36376818
2023-09-19,43.0451,43.1054,42.0757,42.3262,39098779
2023-09-20,42.1174,42.5953,41.904,41.9319,38743258
2023-09-21,42.2195,42.317,41.287,41.3567,46832346
2023-09-22,41.6674,41.9458,41.3869,41.4262,45351088
2023-09-25,41.315,42.0107,41.315,41.9458,37807359
2023-09-26,41.5841,41.9551,41.5191,41.7046,36067784
2023-09-27,42.2241,42.8642,42.0362,42.7436,49897148
2023-09-28,42.5581,43.0381,42.4607,42.79,52239866
2023-09-29,42.725,42.8921,41.7671,41.9272,52138962
2023-10-02,41.8717,41.983,40.8093,41.0923,54543483
2023-10-03,40.9949,41.1435,40.661,41.0645,44698411
2023-10-04,40.4523,40.5218,39.3852,39.7749,64215300
2023-10-05,39.2045,39.8771,39.2045,39.5291,50702918
2023-10-06,39.5291,40.1275,39.0839,39.7658,55493458
2023-10-09,40.8325,41.2639,40.5409,41.0923,66281422
2023-10-10,41.1294,41.4147,40.8976,41.1435,44950584
2023-10-11,40.7213,40.763,40.1478,40.6146,50819762
2023-10-12,41.0459,41.0831,40.472,40.661,43102933
2023-10-13,41.3243,41.7556,41.148,41.5562,52314787
2023-10-16,41.8252,41.9574,41.4356,41.8346,41355407
2023-10-17,41.7418,42.4003,41.679,42.2706,43574501
2023-10-18,42.442,42.8319,42.3447,42.6555,51327956
2023-10-19,42.507,42.9338,42.1035,42.5812,68230348
2023-10-20,42.507,42.6649,41.7207,41.8669,50177560
2023-10-23,41.6257,41.6303,40.9995,41.1898,55932224
2023-10-24,41.2918,41.3243,40.596,40.6099,47722062
2023-10-25,40.6379,40.8466,40.3316,40.5357,44640291
2023-10-26,40.1646,40.4058,39.8191,40.2203,48259668
2023-10-27,40.1786,40.3293,39.1211,39.2555,58003257
2023-10-30,39.3948,39.6776,39.0051,39.3852,49079268
2023-10-31,39.4317,39.5987,39.0374,39.5152,40105457
2023-11-01,39.7658,39.9791,39.3668,39.4225,49674109
2023-11-02,39.5199,40.6517,39.2925,40.6146,48855391
2023-11-03,40.5404,40.6679,39.9605,40.2064,50916433
2023-11-06,40.5264,40.5264,39.6359,39.7517,44233635
2023-11-07,39.2324,39.302,38.6965,38.8704,51256299
2023-11-08,38.7221,38.9771,38.3676,38.3835,54696762
2023-11-09,38.6664,38.7545,38.2444,38.2675,41212015
2023-11-10,38.6989,38.7824,38.3231,38.6896,37278960
2023-11-13,38.7499,39.0467,38.6293,38.9679,30664515
2023-11-14,39.1163,39.4247,39.0514,39.3157,37430320
2023-11-15,39.2555,39.7363,39.1859,39.2415,35618892
2023-11-16,38.8704,39.019,38.0843,38.4763,57309592
2023-11-17,38.8056,39.5431,38.7128,39.2833,52667368
2023-11-20,39.4457,39.6776,39.3297,39.3389,31366909
2023-11-21,39.1534,39.3204,38.877,39.2508,29076074
2023-11-22,38.4669,39.2647,38.2489,39.2324,39398912
2023-11-24,39.2184,39.6869,39.1952,39.3948,20645320
2023-11-27,39.1906,39.3251,38.8891,39.2555,26411446
2023-11-28,39.3343,39.6266,39.1906,39.2647,31175920
2023-11-29,39.5106,39.5594,38.845,38.9726,48796102
2023-11-30,39.3065,39.7936,38.7638,39.2324,62913433
2023-12-01,39.1859,39.9024,39.0097,39.4364,46403036
2023-12-04,39.1488,39.5015,38.9679,39.2555,39959487
2023-12-05,39.2324,39.3065,38.5459,38.569,40689112
2023-12-06,38.3185,38.5874,37.8454,37.9938,67162684
2023-12-07,38.17,38.3578,37.5973,37.734,44097200
2023-12-08,37.9846,38.2583,37.908,38.1422,36787086
2023-12-11,38.1747,38.3138,37.9985,38.1886,31631168
2023-12-12,37.8361,37.8779,37.4511,37.6645,48924060
2023-12-13,37.6877,38.2003,37.5114,38.1886,50065545
2023-12-14,38.5736,39.3621,38.5736,39.3111,65449605
2023-12-15,38.9587,39.1766,38.7778,39.1025,49980095
2023-12-18,39.7965,39.9979,39.3844,39.4219,45320025
2023-12-19,39.4968,39.9369,39.4079,39.8949,39357364
2023-12-20,40.0353,40.2695,39.4781,39.5249,42513135
2023-12-21,39.6045,39.7403,39.3071,39.6794,27826857
2023-12-22,39.9651,40.1407,39.7333,39.7965,26732878
2023-12-26,40.1337,40.3514,40.0119,40.1384,27742057
2023-12-27,40.1384,40.2741,39.8153,39.9603,21607946
2023-12-28,39.7543,39.9066,39.3376,39.3516,27971229
2023-12-29,39.4874,39.5249,39.1456,39.2626,25993201
2024-01-02,39.5389,40.0494,39.4828,39.6841,41961801
2024-01-03,39.745,40.4732,39.5436,40.3304,40503570
2024-01-04,40.6207,40.794,39.5998,39.6232,44894981
2024-01-05,40.0026,40.0214,39.4725,39.6559,36332458
2024-01-08,38.9817,39.2439,38.449,39.1972,50414524
2024-01-09,39.2486,39.2908,38.4829,38.5696,36034743
2024-01-10,38.6446,38.6587,38.0356,38.1902,35404066
2024-01-11,38.3963,38.4946,38.134,38.2886,41200309
2024-01-12,38.8786,39.0309,38.4852,38.7194,41393154
2024-01-16,38.635,38.6866,37.7734,37.7968,38469907
2024-01-17,37.4081,37.8578,37.3238,37.4831,41943095
2024-01-18,37.4924,37.5252,36.9878,37.4222,38122208
2024-01-19,37.4035,37.5487,37.2725,37.5439,42643430
2024-01-22,37.4643,37.7664,37.2208,37.6845,32176430
2024-01-23,37.6236,38.0685,37.5673,37.7641,26381585
2024-01-24,37.9607,38.3214,37.7829,38.3027,36131383
2024-01-25,38.5742,39.1784,38.3448,39.1643,40154918
2024-01-26,39.1222,39.4687,38.8341,39.4547,38937844
2024-01-29,39.3938,39.4547,38.9862,39.3984,31689465
2024-01-30,39.0098,39.8153,38.8599,39.8059,37733064
2024-01-31,39.8059,39.8808,39.0426,39.0612,41191953
2024-02-01,39.2955,39.4781,38.6959,39.0566,54560003
2024-02-02,39.3844,39.4219,38.7849,39.1128,40652005
2024-02-05,38.874,39.2462,38.5906,39.0144,33731923
2024-02-06,39.2064,39.5249,38.9769,39.1409,29955195
2024-02-07,39.2533,39.4196,38.9021,39.2205,28742477
2024-02-08,39.1972,39.7685,39.1877,39.6232,38651227
2024-02-09,39.6982,39.8667,38.9723,39.0144,40650205
2024-02-12,39.1504,39.5576,39.1504,39.4453,27646393
2024-02-13,39.4828,39.6186,38.7919,39.0472,43942376
2024-02-14,39.3329,39.4524,38.8036,39.0098,43662385
2024-02-15,39.0003,40.2068,38.9676,40.0962,46299403
2024-02-16,40.2602,40.3911,39.9557,40.0728,28785516
2024-02-20,40.115,40.1384,39.6559,39.7075,30958045
2024-02-21,39.8761,40.4896,39.848,40.4522,30702927
2024-02-22,40.1945,40.6909,40.0026,40.5224,37589689
2024-02-23,40.1289,40.3842,39.8714,40.2554,30911940
2024-02-26,40.2086,40.6606,40.0071,40.3959,24958494
2024-02-27,40.4333,40.6066,40.0167,40.2226,28098571
2024-02-28,40.2741,40.5785,39.9837,40.1431,28485345
2024-02-29,40.2273,40.4709,40.1126,40.3397,29185414
2024-03-01,40.63,40.9953,40.5598,40.8079,34656614
2024-03-04,40.7845,40.8924,40.3327,40.3724,35444945
2024-03-05,40.3117,40.9345,40.2602,40.6722,34351859
2024-03-06,41.0142,41.2295,40.7098,40.7987,29904444
2024-03-07,40.8548,41.3747,40.8221,41.1452,26232080
2024-03-08,41.0891,41.2998,40.986,41.2904,30164128
2024-03-11,41.2998,41.7307,40.9908,41.7166,26674660
2024-03-12,41.7119,41.8266,41.4286,41.6509,25390435
2024-03-13,42.0864,42.5455,42.0162,42.3161,45616902
2024-03-14,42.4846,42.7703,42.3206,42.7516,38378915
2024-03-15,42.7187,43.187,42.6203,42.878,40308577
2024-03-18,43.0498,43.1772,42.6909,43.0262,32299773
2024-03-19,43.0215,43.55,42.9931,43.5171,30233504
2024-03-20,43.2669,43.6115,43.2008,43.4557,34590260
2024-03-21,43.5313,43.8051,43.3944,43.7153,24713786
2024-03-22,43.7342,43.8428,43.5141,43.621,19009999
2024-03-25,43.7721,44.3198,43.7626,44.027,37148089
2024-03-26,44.0695,44.1687,43.6021,43.6871,37465265
2024-03-27,43.5926,44.1024,43.5171,44.0931,35967910
2024-03-28,44.3527,44.6502,44.1382,44.5699,36661698
2024-04-01,44.7021,45.0325,44.2613,44.9004,45435356
2024-04-02,45.0939,45.5754,44.8957,45.5282,40957563
2024-04-03,45.6982,45.9013,45.5494,45.8398,30872236
2024-04-04,45.9106,46.0735,45.6321,45.8115,39125377
2024-04-05,46.0003,46.485,45.7218,46.3025,33038859
2024-04-08,46.3261,46.4583,45.9271,46.0098,36046790
2024-04-09,46.2081,46.3307,45.6887,46.0239,37422110
2024-04-10,45.8964,46.3354,45.6982,46.1655,41517259
2024-04-11,46.3119,46.3307,45.4786,46.1325,41522599
2024-04-12,46.4252,46.7226,45.1648,45.3818,49325941
2024-04-15,45.5991,45.8162,44.9004,44.957,51569477
2024-04-16,44.8721,45.0797,44.2489,44.5651,38655474
2024-04-17,44.4708,44.9145,44.1214,44.4378,29042126
2024-04-18,44.5888,44.7162,44.1451,44.3007,27066579
2024-04-19,44.3858,45.1364,44.3198,44.8342,37518458
2024-04-22,44.5982,45.4339,44.2442,45.127,32032473
2024-04-23,44.9193,45.3772,44.7021,45.3772,30351812
2024-04-24,45.0939,45.4622,44.8768,45.4103,22563332
2024-04-25,45.3583,45.7548,44.9665,45.6179,28066970
2024-04-26,45.2072,45.3749,44.7351,45.1977,34280215
2024-04-29,45.0656,45.6037,45.0373,45.5047,23551011
2024-04-30,45.3205,45.3984,44.1285,44.1496,37491832
2024-05-01,44.0884,44.2299,43.2103,43.4463,53955654
2024-05-02,43.739,43.994,43.4889,43.6965,36663449
2024-05-03,43.7342,43.7815,43.123,43.7013,40339605
2024-05-06,43.8382,44.4873,43.8382,44.0458,35422911
2024-05-07,44.1072,44.3291,43.9892,44.0033,22180467
2024-05-08,43.7485,44.1615,43.6824,43.9514,20983224
2024-05-09,43.9986,44.5415,43.9986,44.5415,23819142
2024-05-10,44.636,44.7823,44.178,44.2962,21784480
2024-05-13,44.3999,44.5651,43.9892,44.178,22218345
2024-05-14,44.0931,44.2678,43.9136,44.2347,25793412
2024-05-15,44.1403,44.4141,43.4889,44.3339,41085757
2024-05-16,44.2347,44.5558,44.0931,44.2111,26033392
2024-05-17,44.2914,44.898,44.2771,44.8295,30716248
2024-05-20,44.8485,44.9475,44.4259,44.5368,21325094
2024-05-21,44.4235,44.7846,44.2867,44.3198,23796039
2024-05-22,44.1403,44.1592,43.2952,43.4699,36929471
2024-05-23,43.6871,43.8382,42.9979,43.0734,28523649
2024-05-24,43.4086,43.5217,43.0119,43.1348,20167186
2024-05-28,43.2858,43.6917,43.1749,43.5785,30613026
2024-05-29,43.4557,43.4935,42.6154,42.8091,31830418
2024-05-30,42.7146,43.0875,42.7004,42.9318,24076810
2024-05-31,43.0073,44.0299,42.9645,43.9986,34424696
2024-06-03,43.8523,43.8664,42.5304,42.8467,43208613
2024-06-04,42.403,42.4738,41.8742,42.436,36774251
2024-06-05,42.488,42.554,42.1717,42.4313,22284111
2024-06-06,42.2849,42.6673,42.1229,42.6532,27014532
2024-06-07,42.5729,42.9765,42.2756,42.4832,21277550
2024-06-10,42.6437,43.0592,42.4832,42.8043,23881514
2024-06-11,42.6154,42.7664,42.2237,42.7192,19690292
2024-06-12,43.0734,43.0875,42.0495,42.2613,34485659
2024-06-13,42.1481,42.2661,41.6595,41.8742,30180393
2024-06-14,41.827,41.8742,41.388,41.5627,27337384
2024-06-17,41.506,41.8578,41.355,41.6714,31294675
2024-06-18,41.9403,42.3748,41.7412,41.8461,31017249
2024-06-20,41.9686,42.8327,41.8365,42.6154,36088407
2024-06-21,42.7287,42.8467,42.3085,42.37,42350479
2024-06-24,42.6054,43.6025,42.534,43.4382,32769075
2024-06-25,43.4001,43.5429,43.1622,43.5381,29072796
2024-06-26,43.5857,43.5857,42.9029,43.1098,24299668
2024-06-27,43.3383,43.3859,42.9671,43.2098,16423899
2024-06-28,43.5429,43.6952,43.2193,43.3763,26971182
2024-07-01,43.7238,43.8664,43.1432,43.4001,25808337
2024-07-02,43.8189,43.8284,43.0909,43.3669,26505452
2024-07-03,43.4049,43.7571,43.3287,43.5572,17105291
2024-07-05,43.4716,43.5048,42.6863,42.8767,24639139
2024-07-08,42.5673,43.0099,42.446,42.6149,20588234
2024-07-09,42.1913,42.7054,42.0678,42.239,20058879
2024-07-10,42.1913,42.5388,42.0629,42.5245,20300077
2024-07-11,42.4151,43.0552,42.2675,42.9671,23839757
2024-07-12,43.2098,43.2717,42.7577,43.0766,19035557
2024-07-15,43.3811,44.1235,43.2145,43.7284,32352713
2024-07-16,43.5429,43.9651,43.3193,43.9237,25352389
2024-07-17,44.0236,44.647,44.0141,44.3614,30927354
2024-07-18,44.3138,44.9754,44.1568,44.4423,34533644
2024-07-19,44.371,44.6755,43.8426,43.957,27843504
2024-07-22,43.7238,43.9332,43.4312,43.6809,22618688
2024-07-23,43.5572,43.5953,42.9314,42.9862,34781745
2024-07-24,43.1004,43.3763,42.6934,42.9908,30815088
2024-07-25,43.0195,43.8712,42.8148,43.7333,38284325
2024-07-26,43.6191,44.0544,43.4627,43.8712,24933625
2024-07-29,43.8761,43.9093,43.0837,43.4954,28533016
2024-07-30,43.4905,44.3091,43.4391,44.1711,26974512
2024-07-31,44.7706,44.7993,44.3234,44.3567,38007307
2024-08-01,44.2567,44.4804,42.9576,43.1813,44715682
2024-08-02,42.6863,42.9195,41.6442,42.0678,48159531
2024-08-05,41.1635,41.4871,40.6734,41.1397,52575457
2024-08-06,41.292,41.8584,41.1302,41.3919,33011128
2024-08-07,41.8963,42.3247,41.5346,41.5585,27450207
2024-08-08,41.6776,42.5102,41.6776,42.4531,22691530
2024-08-09,42.3912,42.7291,42.12,42.5484,23478213
2024-08-12,42.7958,43.0314,41.6394,42.7577,30244956
2024-08-13,42.4342,42.4721,42.1344,42.3436,32977288
2024-08-14,42.4245,42.7791,42.2581,42.5911,22755374
2024-08-15,42.8338,43.2384,42.7958,43.1004,19264576
2024-08-16,42.8338,43.1575,42.8005,43.0528,18652899
2024-08-19,43.1242,43.7094,43.1242,43.3431,22865782
2024-08-20,43.2478,43.286,42.1819,42.201,35583081
2024-08-21,42.4675,42.6792,42.151,42.2722,23890251
2024-08-22,42.3008,42.5721,42.2152,42.3818,20588679
2024-08-23,42.5816,43.0861,42.5292,43.0147,21785612
2024-08-26,43.4905,43.7784,43.0813,43.4001,20503914
2024-08-27,43.4001,43.5192,42.9195,42.9957,17469913
2024-08-28,42.734,42.9838,42.531,42.7196,17913173
2024-08-29,42.9719,43.4382,42.5673,43.2765,23639477
2024-08-30,42.8386,43.4526,42.7388,43.4382,29508840
2024-09-03,42.7291,42.7943,42.0891,42.3581,40130126
2024-09-04,42.4007,42.672,41.6894,41.7726,31640386
2024-09-05,42.0724,42.1058,41.411,41.449,26258036
2024-09-06,41.5395,41.7917,40.7638,40.9303,37732319
2024-09-09,41.054,41.6061,40.9922,41.2254,34488105
2024-09-10,41.2872,41.3396,40.169,40.5164,51827073
2024-09-11,40.5116,40.5306,39.5074,40.1404,50565097
2024-09-12,40.2974,40.6567,39.9976,40.5021,33379529
2024-09-13,40.7067,41.035,40.6115,40.7305,27523244
2024-09-16,41.0732,41.4538,40.8875,41.1968,28237687
2024-09-17,41.2111,41.7822,41.1208,41.7537,26303629
2024-09-18,41.6917,42.3484,41.6347,41.8346,29639451
2024-09-19,42.5436,42.8077,42.101,42.3343,39723044
2024-09-20,42.1581,42.339,41.7703,42.239,29378908
2024-09-23,42.3193,42.9695,42.173,42.7608,27750591
2024-09-24,43.2502,43.2502,42.5953,42.6552,36084279
2024-09-25,42.5449,42.6744,41.734,41.8204,28796255
2024-09-26,40.9904,41.5397,40.8655,40.9999,48869514
2024-09-27,41.2206,41.8948,41.1966,41.8348,31772382
2024-09-30,41.7435,42.2018,41.5157,42.1275,23769148
2024-10-01,41.7484,43.2597,41.6958,43.0871,68895912
2024-10-02,43.6916,43.802,43.044,43.5285,43689176
2024-10-03,43.682,44.3537,43.351,44.2962,46607936
2024-10-04,44.6705,44.8456,44.2627,44.7089,37468652
2024-10-07,44.8671,45.2031,44.7184,44.8671,33887692
2024-10-08,44.2867,44.3347,43.4853,43.6965,41432811
2024-10-09,43.3701,44.0755,43.2838,43.9603,32845793
2024-10-10,44.205,44.5026,43.8835,44.2578,27143363
2024-10-11,44.2434,44.6896,44.1571,44.5314,27525911
2024-10-14,44.2194,44.584,44.1523,44.5121,23132534
2024-10-15,43.327,43.6149,43.0535,43.0776,39431264
2024-10-16,43.3222,43.4254,43.1662,43.2838,20713442
2024-10-17,43.279,43.634,43.231,43.4901,22335123
2024-10-18,43.4086,43.5333,43.0391,43.3462,25025640
